chromosome,"Primary TSS, 3'",End
chr1,102266627.0,102269627.0
chr1,103340523.0,103343523.0
chr1,104067078.0,104070078.0
chr1,104095033.0,104098033.0
chr1,104157591.0,104160591.0
chr1,104228540.0,104231540.0
chr1,107597767.0,107600767.0
chr1,107682049.0,107685049.0
chr1,108209963.0,108212963.0
chr1,108675844.0,108678844.0
chr1,109101471.0,109104471.0
chr1,109189410.0,109192410.0
chr1,109233432.0,109236432.0
chr1,109263457.0,109266457.0
chr1,109287785.0,109290785.0
chr1,109363961.0,109366961.0
chr1,109418103.0,109421103.0
chr1,109484597.0,109487597.0
chr1,109524404.0,109527404.0
chr1,109605498.0,109608498.0
chr1,109631903.0,109634903.0
chr1,109647073.0,109650073.0
chr1,109655300.0,109658300.0
chr1,109755095.0,109758095.0
chr1,109791141.0,109794141.0
chr1,109820676.0,109823676.0
chr1,109833490.0,109836490.0
chr1,109886873.0,109889873.0
chr1,109940153.0,109943153.0
chr1,110007600.0,110010600.0
chr1,110025061.0,110028061.0
chr1,110035201.0,110038201.0
chr1,110048553.0,110051553.0
chr1,110080994.0,110083994.0
chr1,110089686.0,110092686.0
chr1,110144389.0,110147389.0
chr1,110160935.0,110163935.0
chr1,110197198.0,110200198.0
chr1,110209144.0,110212144.0
chr1,110228918.0,110231918.0
chr1,110253364.0,110256364.0
chr1,110278501.0,110281501.0
chr1,110293808.0,110296808.0
chr1,110451733.0,110454733.0
chr1,110525887.0,110528887.0
chr1,110575723.0,110578723.0
chr1,110601497.0,110604497.0
chr1,110653562.0,110656562.0
chr1,110691632.0,110694632.0
chr1,110751836.0,110754836.0
chr1,110880445.0,110883445.0
chr1,110903973.0,110906973.0
chr1,110942377.0,110945377.0
chr1,110992288.0,110995288.0
chr1,111058339.0,111061339.0
chr1,111144405.0,111147405.0
chr1,111212810.0,111215810.0
chr1,111414278.0,111417278.0
chr1,111488312.0,111491312.0
chr1,111658454.0,111661454.0
chr1,111681333.0,111684333.0
chr1,111727091.0,111730091.0
chr1,111768781.0,111771781.0
chr1,111831974.0,111834974.0
chr1,111887695.0,111890695.0
chr1,111963697.0,111966697.0
chr1,111982319.0,111985319.0
chr1,111990642.0,111993642.0
chr1,112015104.0,112018104.0
chr1,112040551.0,112043551.0
chr1,112160905.0,112163905.0
chr1,112280534.0,112283534.0
chr1,112296690.0,112299690.0
chr1,112316954.0,112319954.0
chr1,112531689.0,112534689.0
chr1,112937300.0,112940300.0
chr1,113049870.0,113052870.0
chr1,113091723.0,113094723.0
chr1,113160575.0,113163575.0
chr1,113215698.0,113218698.0
chr1,113242249.0,113245249.0
chr1,113261497.0,113264497.0
chr1,113457309.0,113460309.0
chr1,113614331.0,113617331.0
chr1,113931319.0,113934319.0
chr1,114246889.0,114249889.0
chr1,114302954.0,114305954.0
chr1,114374069.0,114377069.0
chr1,114422895.0,114425895.0
chr1,114440531.0,114443531.0
chr1,114446415.0,114449415.0
chr1,114470695.0,114473695.0
chr1,114520530.0,114523530.0
chr1,114630414.0,114633414.0
chr1,114945448.0,114948448.0
chr1,115108681.0,115111681.0
chr1,115125696.0,115128696.0
chr1,115214220.0,115217220.0
chr1,115245585.0,115248585.0
chr1,115258034.0,115261034.0
chr1,115310605.0,115313605.0
chr1,115395955.0,115398955.0
chr1,115570945.0,115573945.0
chr1,115589133.0,115592133.0
chr1,115827191.0,115830191.0
chr1,116183074.0,116186074.0
chr1,116241126.0,116244126.0
chr1,116379086.0,116382086.0
chr1,116517619.0,116520619.0
chr1,116652876.0,116655876.0
chr1,116914295.0,116917295.0
chr1,117062921.0,117065921.0
chr1,117125661.0,117128661.0
chr1,117235233.0,117238233.0
chr1,117295586.0,117298586.0
chr1,117451189.0,117454189.0
chr1,117542872.0,117545872.0
chr1,117601449.0,117604449.0
chr1,117652177.0,117655177.0
chr1,117684709.0,117687709.0
chr1,117908585.0,117911585.0
chr1,118163991.0,118166991.0
chr1,118418344.0,118421344.0
chr1,118470872.0,118473872.0
chr1,118582926.0,118585926.0
chr1,119424166.0,119427166.0
chr1,119574664.0,119577664.0
chr1,119909902.0,119912902.0
chr1,119956243.0,119959243.0
chr1,120048326.0,120051326.0
chr1,120160500.0,120163500.0
chr1,120252919.0,120255919.0
chr1,120298396.0,120301396.0
chr1,120343446.0,120346446.0
chr1,120434656.0,120437656.0
chr1,120491243.0,120494243.0
chr1,120837505.0,120840505.0
chr1,120927988.0,120930988.0
chr1,143894952.0,143897952.0
chr1,144207958.0,144210958.0
chr1,144810439.0,144813439.0
chr1,144911847.0,144914847.0
chr1,145094907.0,145097907.0
chr1,145207663.0,145210663.0
chr1,145414834.0,145417834.0
chr1,145437847.0,145440847.0
chr1,145454736.0,145457736.0
chr1,145470185.0,145473185.0
chr1,145475585.0,145478585.0
chr1,145506057.0,145509057.0
chr1,145514748.0,145517748.0
chr1,145523490.0,145526490.0
chr1,145547709.0,145550709.0
chr1,145573790.0,145576790.0
chr1,145584993.0,145587993.0
chr1,145591105.0,145594105.0
chr1,145609536.0,145612536.0
chr1,145697453.0,145700453.0
chr1,145726166.0,145729166.0
chr1,145763643.0,145766643.0
chr1,146033539.0,146036539.0
chr1,146371845.0,146374845.0
chr1,146631593.0,146634593.0
chr1,146678518.0,146681518.0
chr1,146712791.0,146715791.0
chr1,147011682.0,147014682.0
chr1,147120446.0,147123446.0
chr1,147228770.0,147231770.0
chr1,147373420.0,147376420.0
chr1,147399006.0,147402006.0
chr1,148008613.0,148011613.0
chr1,148552312.0,148555312.0
chr1,149458048.0,149461048.0
chr1,149754003.0,149757003.0
chr1,149782429.0,149785429.0
chr1,149783735.0,149786735.0
chr1,149802675.0,149805675.0
chr1,149811264.0,149814264.0
chr1,149812285.0,149815285.0
chr1,149821135.0,149824135.0
chr1,149822683.0,149825683.0
chr1,149831209.0,149834209.0
chr1,149844305.0,149847305.0
chr1,149856737.0,149859737.0
chr1,149857185.0,149860185.0
chr1,149858021.0,149861021.0
chr1,149875524.0,149878524.0
chr1,149895938.0,149898938.0
chr1,149901184.0,149904184.0
chr1,149931367.0,149934367.0
chr1,150037900.0,150040900.0
chr1,150120606.0,150123606.0
chr1,150197440.0,150200440.0
chr1,150228718.0,150231718.0
chr1,150236299.0,150239299.0
chr1,150243683.0,150246683.0
chr1,150253501.0,150256501.0
chr1,150264769.0,150267769.0
chr1,150292428.0,150295428.0
chr1,150335490.0,150338490.0
chr1,150458340.0,150461340.0
chr1,150478987.0,150481987.0
chr1,150520398.0,150523398.0
chr1,150545527.0,150548527.0
chr1,150598022.0,150601022.0
chr1,150617201.0,150620201.0
chr1,150669035.0,150672035.0
chr1,150776837.0,150779837.0
chr1,150794170.0,150797170.0
chr1,150897391.0,150900391.0
chr1,150936149.0,150939149.0
chr1,150952999.0,150955999.0
chr1,150977829.0,150980829.0
chr1,150979465.0,150982465.0
chr1,151007529.0,151010529.0
chr1,151018721.0,151021721.0
chr1,151021947.0,151024947.0
chr1,151030651.0,151033651.0
chr1,151041580.0,151044580.0
chr1,151107833.0,151110833.0
chr1,151127605.0,151130605.0
chr1,151127665.0,151130665.0
chr1,151130724.0,151133724.0
chr1,151136998.0,151139998.0
chr1,151140963.0,151143963.0
chr1,151148328.0,151151328.0
chr1,151169521.0,151172521.0
chr1,151225697.0,151228697.0
chr1,151253285.0,151256285.0
chr1,151262773.0,151265773.0
chr1,151311616.0,151314616.0
chr1,151335278.0,151338278.0
chr1,151370541.0,151373541.0
chr1,151397179.0,151400179.0
chr1,151482362.0,151485362.0
chr1,151511281.0,151514281.0
chr1,151583162.0,151586162.0
chr1,151679974.0,151682974.0
chr1,151692513.0,151695513.0
chr1,151733206.0,151736206.0
chr1,151733945.0,151736945.0
chr1,151745075.0,151748075.0
chr1,151771899.0,151774899.0
chr1,151777047.0,151780047.0
chr1,151808904.0,151811904.0
chr1,151818077.0,151821077.0
chr1,151841843.0,151844843.0
chr1,151953886.0,151956886.0
chr1,152003482.0,152006482.0
chr1,152055120.0,152058120.0
chr1,152077293.0,152080293.0
chr1,152124571.0,152127571.0
chr1,152183052.0,152186052.0
chr1,152273151.0,152276151.0
chr1,152319713.0,152322713.0
chr1,152380219.0,152383219.0
chr1,152481742.0,152484742.0
chr1,152485452.0,152488452.0
chr1,152536906.0,152539906.0
chr1,152550634.0,152553634.0
chr1,152571638.0,152574638.0
chr1,152584787.0,152587787.0
chr1,152593810.0,152596810.0
chr1,152634335.0,152637335.0
chr1,152635443.0,152638443.0
chr1,152646251.0,152649251.0
chr1,152669320.0,152672320.0
chr1,152680023.0,152683023.0
chr1,152690498.0,152693498.0
chr1,152729006.0,152732006.0
chr1,152747348.0,152750348.0
chr1,152757231.0,152760231.0
chr1,152767675.0,152770675.0
chr1,152776098.0,152779098.0
chr1,152782947.0,152785947.0
chr1,152798449.0,152801449.0
chr1,152813830.0,152816830.0
chr1,152849298.0,152852298.0
chr1,152879525.0,152882525.0
chr1,152941628.0,152944628.0
chr1,152955064.0,152958064.0
chr1,152972723.0,152975723.0
chr1,153003322.0,153006322.0
chr1,153011104.0,153014104.0
chr1,153027493.0,153030493.0
chr1,153041218.0,153044218.0
chr1,153064509.0,153067509.0
chr1,153083491.0,153086491.0
chr1,153120865.0,153123865.0
chr1,153174406.0,153177406.0
chr1,153188560.0,153191560.0
chr1,153231926.0,153234926.0
chr1,153268838.0,153271838.0
chr1,153301097.0,153304097.0
chr1,153328830.0,153331830.0
chr1,153344684.0,153347684.0
chr1,153361008.0,153364008.0
chr1,153387500.0,153390500.0
chr1,153407971.0,153410971.0
chr1,153428720.0,153431720.0
chr1,153505576.0,153508576.0
chr1,153508123.0,153511123.0
chr1,153514595.0,153517595.0
chr1,153518309.0,153521309.0
chr1,153532085.0,153535085.0
chr1,153577867.0,153580867.0
chr1,153585232.0,153588232.0
chr1,153589776.0,153592776.0
chr1,153599373.0,153602373.0
chr1,153604958.0,153607958.0
chr1,153629630.0,153632630.0
chr1,153649618.0,153652618.0
chr1,153699055.0,153702055.0
chr1,153746268.0,153749268.0
chr1,153775703.0,153778703.0
chr1,153900477.0,153903477.0
chr1,153918648.0,153921648.0
chr1,153930075.0,153933075.0
chr1,153938815.0,153941815.0
chr1,153945245.0,153948245.0
chr1,153952630.0,153955630.0
chr1,153961739.0,153964739.0
chr1,153963668.0,153966668.0
chr1,154150186.0,154153186.0
chr1,154170062.0,154173062.0
chr1,154182437.0,154185437.0
chr1,154191942.0,154194942.0
chr1,154243539.0,154246539.0
chr1,154292092.0,154295092.0
chr1,154299775.0,154302775.0
chr1,154376169.0,154379169.0
chr1,154450454.0,154453454.0
chr1,154473195.0,154476195.0
chr1,154519551.0,154522551.0
chr1,154538757.0,154541757.0
chr1,154573180.0,154576180.0
chr1,154742490.0,154745490.0
chr1,154895708.0,154898708.0
chr1,154922208.0,154925208.0
chr1,154928002.0,154931002.0
chr1,154933275.0,154936275.0
chr1,154954270.0,154957270.0
chr1,154964562.0,154967562.0
chr1,154973606.0,154976606.0
chr1,154989503.0,154992503.0
chr1,155004782.0,155007782.0
chr1,155022248.0,155025248.0
chr1,155034713.0,155037713.0
chr1,155034713.0,155037713.0
chr1,155098849.0,155101849.0
chr1,155106788.0,155109788.0
chr1,155110867.0,155113867.0
chr1,155142377.0,155145377.0
chr1,155144763.0,155147763.0
chr1,155160187.0,155163187.0
chr1,155172861.0,155175861.0
chr1,155176990.0,155179990.0
chr1,155205632.0,155208632.0
chr1,155221040.0,155224040.0
chr1,155224270.0,155227270.0
chr1,155231159.0,155234159.0
chr1,155245718.0,155248718.0
chr1,155263728.0,155266728.0
chr1,155277205.0,155280205.0
chr1,155288751.0,155291751.0
chr1,155289140.0,155292140.0
chr1,155446177.0,155449177.0
chr1,155578911.0,155581911.0
chr1,155636918.0,155639918.0
chr1,155657385.0,155660385.0
chr1,155752685.0,155755685.0
chr1,155827760.0,155830760.0
chr1,155866099.0,155869099.0
chr1,155902711.0,155905711.0
chr1,155909980.0,155912980.0
chr1,155929952.0,155932952.0
chr1,155978525.0,155981525.0
chr1,156003592.0,156006592.0
chr1,156023017.0,156026017.0
chr1,156029466.0,156032466.0
chr1,156040304.0,156043304.0
chr1,156083004.0,156086004.0
chr1,156122662.0,156125662.0
chr1,156162230.0,156165230.0
chr1,156181279.0,156184279.0
chr1,156181279.0,156184279.0
chr1,156210451.0,156213451.0
chr1,156211612.0,156214612.0
chr1,156217515.0,156220515.0
chr1,156251204.0,156254204.0
chr1,156263985.0,156266985.0
chr1,156266915.0,156269915.0
chr1,156277252.0,156280252.0
chr1,156306833.0,156309833.0
chr1,156337480.0,156340480.0
chr1,156397725.0,156400725.0
chr1,156432020.0,156435020.0
chr1,156519997.0,156522997.0
chr1,156548019.0,156551019.0
chr1,156560113.0,156563113.0
chr1,156562600.0,156565600.0
chr1,156587586.0,156590586.0
chr1,156610240.0,156613240.0
chr1,156637056.0,156640056.0
chr1,156667900.0,156670900.0
chr1,156705594.0,156708594.0
chr1,156710399.0,156713399.0
chr1,156735774.0,156738774.0
chr1,156775349.0,156778349.0
chr1,156819544.0,156822544.0
chr1,156829163.0,156832163.0
chr1,156862021.0,156865021.0
chr1,156888924.0,156891924.0
chr1,156916611.0,156919611.0
chr1,157060335.0,157063335.0
chr1,157101476.0,157104476.0
chr1,157502488.0,157505488.0
chr1,157542039.0,157545039.0
chr1,157647033.0,157650033.0
chr1,157737640.0,157740640.0
chr1,157762694.0,157765694.0
chr1,157799204.0,157802204.0
chr1,157961954.0,157964954.0
chr1,158149185.0,158152185.0
chr1,158222427.0,158225427.0
chr1,158258063.0,158261063.0
chr1,158298816.0,158301816.0
chr1,158321986.0,158324986.0
chr1,158366812.0,158369812.0
chr1,158388218.0,158391218.0
chr1,158433852.0,158436852.0
chr1,158448168.0,158451168.0
chr1,158515418.0,158518418.0
chr1,158530941.0,158533941.0
chr1,158547209.0,158550209.0
chr1,158574729.0,158577729.0
chr1,158578996.0,158581996.0
chr1,158667968.0,158670968.0
chr1,158685458.0,158688458.0
chr1,158723106.0,158726106.0
chr1,158734034.0,158737034.0
chr1,158744972.0,158747972.0
chr1,158799668.0,158802668.0
chr1,158899837.0,158902837.0
chr1,158978182.0,158981182.0
chr1,159030775.0,159033775.0
chr1,159139877.0,159142877.0
chr1,159173200.0,159176200.0
chr1,159258006.0,159261006.0
chr1,159281960.0,159284960.0
chr1,159408012.0,159411012.0
chr1,159503368.0,159506368.0
chr1,159556116.0,159559116.0
chr1,159680583.0,159683583.0
chr1,159749259.0,159752259.0
chr1,159768801.0,159771801.0
chr1,159794979.0,159797979.0
chr1,159822606.0,159825606.0
chr1,159823226.0,159826226.0
chr1,159887955.0,159890955.0
chr1,159893805.0,159896805.0
chr1,159895329.0,159898329.0
chr1,159919782.0,159922782.0
chr1,159995962.0,159998962.0
chr1,160005757.0,160008757.0
chr1,160049860.0,160052860.0
chr1,160059636.0,160062636.0
chr1,160096686.0,160099686.0
chr1,160145701.0,160148701.0
chr1,160158785.0,160161785.0
chr1,160173625.0,160176625.0
chr1,160212250.0,160215250.0
chr1,160245099.0,160248099.0
chr1,160273723.0,160276723.0
chr1,160311563.0,160314563.0
chr1,160335361.0,160338361.0
chr1,160368864.0,160371864.0
chr1,160458931.0,160461931.0
chr1,160522039.0,160525039.0
chr1,160604041.0,160607041.0
chr1,160651823.0,160654823.0
chr1,160707577.0,160710577.0
chr1,160764364.0,160767364.0
chr1,160807140.0,160810140.0
chr1,160844830.0,160847830.0
chr1,160913316.0,160916316.0
chr1,160963501.0,160966501.0
chr1,161005922.0,161008922.0
chr1,161007541.0,161010541.0
chr1,161017279.0,161020279.0
chr1,161057861.0,161060861.0
chr1,161066677.0,161069677.0
chr1,161068846.0,161071846.0
chr1,161086408.0,161089408.0
chr1,161089269.0,161092269.0
chr1,161122034.0,161125034.0
chr1,161127754.0,161130754.0
chr1,161134681.0,161137681.0
chr1,161141895.0,161144895.0
chr1,161164269.0,161167269.0
chr1,161170437.0,161173437.0
chr1,161183587.0,161186587.0
chr1,161190583.0,161193583.0
chr1,161194333.0,161197333.0
chr1,161199221.0,161202221.0
chr1,161227017.0,161230017.0
chr1,161273025.0,161276025.0
chr1,161282666.0,161285666.0
chr1,161336175.0,161339175.0
chr1,161473705.0,161476705.0
chr1,161492536.0,161495536.0
chr1,161510051.0,161513051.0
chr1,161549629.0,161552629.0
chr1,161591488.0,161594488.0
chr1,161631405.0,161634405.0
chr1,161675262.0,161678262.0
chr1,161690547.0,161693547.0
chr1,161718081.0,161721081.0
chr1,161734534.0,161737534.0
chr1,161951482.0,161954482.0
chr1,162038017.0,162041017.0
chr1,162323270.0,162326270.0
chr1,162345127.0,162348127.0
chr1,162363556.0,162366556.0
chr1,162466095.0,162469095.0
chr1,162529796.0,162532796.0
chr1,162600728.0,162603728.0
chr1,162758996.0,162761996.0
chr1,162837128.0,162840128.0
chr1,163037542.0,163040542.0
chr1,163110589.0,163113589.0
chr1,163290223.0,163293223.0
chr1,164526761.0,164529761.0
chr1,165169604.0,165172604.0
chr1,165404665.0,165407665.0
chr1,165511978.0,165514978.0
chr1,165598610.0,165601610.0
chr1,165636508.0,165639508.0
chr1,165692028.0,165695028.0
chr1,165795232.0,165798232.0
chr1,166037569.0,166040569.0
chr1,166807224.0,166810224.0
chr1,166830453.0,166833453.0
chr1,166880941.0,166883941.0
chr1,166957019.0,166960019.0
chr1,167020582.0,167023582.0
chr1,167061825.0,167064825.0
chr1,167296781.0,167299781.0
chr1,167402808.0,167405808.0
chr1,167508751.0,167511751.0
chr1,167597974.0,167600974.0
chr1,167689687.0,167692687.0
chr1,167847853.0,167850853.0
chr1,167891605.0,167894605.0
chr1,167904297.0,167907297.0
chr1,168058184.0,168061184.0
chr1,168146671.0,168149671.0
chr1,168193755.0,168196755.0
chr1,168248464.0,168251464.0
chr1,168508503.0,168511503.0
chr1,168544211.0,168547211.0
chr1,168663195.0,168666195.0
chr1,169074447.0,169077447.0
chr1,169250960.0,169253960.0
chr1,169335694.0,169338694.0
chr1,169389101.0,169392101.0
chr1,169431649.0,169434649.0
chr1,169514180.0,169517180.0
chr1,169556588.0,169559588.0
chr1,169669165.0,169672165.0
chr1,169690281.0,169693281.0
chr1,169760218.0,169763218.0
chr1,169762727.0,169765727.0
chr1,169820715.0,169823715.0
chr1,169888970.0,169891970.0
chr1,170113688.0,170116688.0
chr1,170499763.0,170502763.0
chr1,170631813.0,170634813.0
chr1,170903112.0,170906112.0
chr1,171058518.0,171061518.0
chr1,171152888.0,171155888.0
chr1,171216163.0,171219163.0
chr1,171281986.0,171284986.0
chr1,171453166.0,171456166.0
chr1,171603057.0,171606057.0
chr1,171667796.0,171670796.0
chr1,171749370.0,171752370.0
chr1,171809118.0,171812118.0
chr1,172388328.0,172391328.0
chr1,172409369.0,172412369.0
chr1,172500817.0,172503817.0
chr1,172626685.0,172629685.0
chr1,173008860.0,173011860.0
chr1,173151370.0,173154370.0
chr1,173444986.0,173447986.0
chr1,173492418.0,173495418.0
chr1,173602981.0,173605981.0
chr1,173625280.0,173628280.0
chr1,173682580.0,173685580.0
chr1,173767188.0,173770188.0
chr1,173792297.0,173795297.0
chr1,173835993.0,173838993.0
chr1,173871442.0,173874442.0
chr1,173906295.0,173909295.0
chr1,174127052.0,174130052.0
chr1,174415552.0,174418552.0
chr1,174967392.0,174970392.0
chr1,174980594.0,174983594.0
chr1,175035456.0,175038456.0
chr1,175124623.0,175127623.0
chr1,175361416.0,175364416.0
chr1,176174937.0,176177937.0
chr1,176430807.0,176433807.0
chr1,176943689.0,176946689.0
chr1,177138041.0,177141041.0
chr1,177912970.0,177915970.0
chr1,178061364.0,178064364.0
chr1,178480712.0,178483712.0
chr1,178692800.0,178695800.0
chr1,178821229.0,178824229.0
chr1,178993574.0,178996574.0
chr1,179049612.0,179052612.0
chr1,179084483.0,179087483.0
chr1,179261349.0,179264349.0
chr1,179333607.0,179336607.0
chr1,179518174.0,179521174.0
chr1,179559489.0,179562489.0
chr1,179710798.0,179713798.0
chr1,179832416.0,179835416.0
chr1,179849677.0,179852677.0
chr1,179922408.0,179925408.0
chr1,180122468.0,180125468.0
chr1,180197933.0,180200933.0
chr1,180255852.0,180258852.0
chr1,180599646.0,180602646.0
chr1,180880205.0,180883205.0
chr1,180940676.0,180943676.0
chr1,181001523.0,181004523.0
chr1,181056138.0,181059138.0
chr1,181449952.0,181452952.0
chr1,182023939.0,182026939.0
chr1,182349339.0,182352339.0
chr1,182365752.0,182368752.0
chr1,182417756.0,182420756.0
chr1,182549688.0,182552688.0
chr1,182569150.0,182572150.0
chr1,182614292.0,182617292.0
chr1,182757084.0,182760084.0
chr1,182806939.0,182809939.0
chr1,182867500.0,182870500.0
chr1,182991095.0,182994095.0
chr1,183153674.0,183156674.0
chr1,183250508.0,183253508.0
chr1,183440006.0,183443006.0
chr1,183523197.0,183526197.0
chr1,183593828.0,183596828.0
chr1,183603708.0,183606708.0
chr1,183615313.0,183618313.0
chr1,183903466.0,183906466.0
chr1,184019311.0,184022311.0
chr1,184354650.0,184357650.0
chr1,184688160.0,184691160.0
chr1,184942095.0,184945095.0
chr1,185013051.0,185016051.0
chr1,185085718.0,185088718.0
chr1,185124791.0,185127791.0
chr1,185266039.0,185269039.0
chr1,185701907.0,185704907.0
chr1,186264474.0,186267474.0
chr1,186324907.0,186327907.0
chr1,186343554.0,186346554.0
chr1,186368204.0,186371204.0
chr1,186411198.0,186414198.0
chr1,186639444.0,186642444.0
chr1,186796532.0,186799532.0
chr1,190065297.0,190068297.0
chr1,192126092.0,192129092.0
chr1,192284622.0,192287622.0
chr1,192543357.0,192546357.0
chr1,192603768.0,192606768.0
chr1,192776669.0,192779669.0
chr1,193025967.0,193028967.0
chr1,193027301.0,193030301.0
chr1,193064095.0,193067095.0
chr1,193089588.0,193092588.0
chr1,193147924.0,193150924.0
chr1,196340770.0,196343770.0
chr1,196619508.0,196622508.0
chr1,196742430.0,196745430.0
chr1,196787361.0,196790361.0
chr1,196855644.0,196858644.0
chr1,196911434.0,196914434.0
chr1,196945167.0,196948167.0
chr1,197006821.0,197009821.0
chr1,197055748.0,197058748.0
chr1,197121314.0,197124314.0
chr1,197235832.0,197238832.0
chr1,197701639.0,197704639.0
chr1,197870182.0,197873182.0
chr1,197885017.0,197888017.0
chr1,198124628.0,198127628.0
chr1,198490852.0,198493852.0
chr1,198606640.0,198609640.0
chr1,199995230.0,199998230.0
chr1,200374646.0,200377646.0
chr1,200519125.0,200522125.0
chr1,200611665.0,200614665.0
chr1,200707186.0,200710186.0
chr1,200840583.0,200843583.0
chr1,200862563.0,200865563.0
chr1,200969035.0,200972035.0
chr1,201007140.0,201010140.0
chr1,201081581.0,201084581.0
chr1,201113602.0,201116602.0
chr1,201158453.0,201161453.0
chr1,201251080.0,201254080.0
chr1,201334466.0,201337466.0
chr1,201351872.0,201354872.0
chr1,201377954.0,201380954.0
chr1,201436031.0,201439031.0
chr1,201453786.0,201456786.0
chr1,201615540.0,201618540.0
chr1,201796788.0,201799788.0
chr1,201856305.0,201859305.0
chr1,201864084.0,201867084.0
chr1,201923119.0,201926119.0
chr1,201950266.0,201953266.0
chr1,201978190.0,201981190.0
chr1,202090529.0,202093529.0
chr1,202101032.0,202104032.0
chr1,202117479.0,202120479.0
chr1,202171385.0,202174385.0
chr1,202299285.0,202302285.0
chr1,202316330.0,202319330.0
chr1,202558225.0,202561225.0
chr1,202697335.0,202700335.0
chr1,202845910.0,202848910.0
chr1,202860867.0,202863867.0
chr1,202908460.0,202911460.0
chr1,202930694.0,202933694.0
chr1,202975030.0,202978030.0
chr1,202975034.0,202978034.0
chr1,202986250.0,202989250.0
chr1,203050757.0,203053757.0
chr1,203095906.0,203098906.0
chr1,203135439.0,203138439.0
