#hg19.knownGene.chrom	hg19.knownGene.txStart	hg19.kgXref.geneSymbol
chr1	24180849	FUCA1
chr1	24201024	CNR2
chr1	24200459	CNR2
chr1	24287947	PNRC2
chr1	24286300	PNRC2
chr1	24292936	SRSF10
chr1	24292936	SRSF10
chr1	24292936	SRSF10
chr1	24292936	SRSF10
chr1	24292936	SRSF10
chr1	24295572	SRSF10
chr1	24295572	SRSF10
chr1	24382530	MYOM3
chr1	24382530	MYOM3
chr1	24408038	MYOM3
chr1	24382530	MYOM3
chr1	24392136	MYOM3
chr1	24446260	IL22RA1
chr1	24446260	IL22RA1
chr1	24446260	IL22RA1
chr1	24446260	IL22RA1
chr1	24480646	IFNLR1
chr1	24480646	IFNLR1
chr1	24480646	IFNLR1
chr1	24480646	IFNLR1
chr1	24487867	IFNLR1
chr1	24645811	GRHL3
chr1	24646055	GRHL3
chr1	24649529	GRHL3
chr1	24649529	GRHL3
chr1	24645811	GRHL3
chr1	24683488	STPG1
chr1	24695210	STPG1
chr1	24683488	STPG1
chr1	24683488	STPG1
chr1	24683488	STPG1
chr1	24683488	STPG1
chr1	24742244	NIPAL3
chr1	24782627	NIPAL3
chr1	24742244	NIPAL3
chr1	24742244	NIPAL3
chr1	24828840	RCAN3
chr1	24828840	RCAN3
chr1	24829386	RCAN3
chr1	24829386	RCAN3
chr1	24829386	RCAN3
chr1	24829386	RCAN3
chr1	24834083	RCAN3
chr1	24840803	RCAN3
chr1	24840803	RCAN3
chr1	24840803	RCAN3
chr1	24882566	NCMAP
chr1	24975349	SRRM1
chr1	24970049	SRRM1
chr1	24975251	SRRM1
chr1	24969593	SRRM1
chr1	24969593	SRRM1
chr1	25071877	CLIC4
chr1	25071759	CLIC4
chr1	25226001	RUNX3
chr1	25226001	RUNX3
chr1	25226001	RUNX3
chr1	25226001	RUNX3
chr1	25255175	RUNX3
chr1	25256077	RUNX3
chr1	25548766	SYF2
chr1	25548766	SYF2
chr1	25553283	SYF2
chr1	25556799	SYF2
chr1	25568739	RSRP1
chr1	25568739	RSRP1
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25598980	RHD
chr1	25568739	RSRP1
chr1	25664788	TMEM50A
chr1	25664788	TMEM50A
chr1	25664788	TMEM50A
chr1	25664788	TMEM50A
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25688739	RHCE
chr1	25757387	MACO1
chr1	25757387	MACO1
chr1	25757387	MACO1
chr1	25757387	MACO1
chr1	25870075	LDLRAP1
chr1	25889284	LDLRAP1
chr1	25889297	LDLRAP1
chr1	25943958	MAN1C1
chr1	25943958	MAN1C1
chr1	26126666	SELENON
chr1	26126666	SELENON
chr1	26146396	MTFR1L
chr1	26146396	MTFR1L
chr1	26146396	MTFR1L
chr1	26146396	MTFR1L
chr1	26146683	MTFR1L
chr1	26147318	MTFR1L
chr1	26149020	MTFR1L
chr1	26152122	MTFR1L
chr1	26160496	AUNIP
chr1	26189289	PAQR7
chr1	26187974	PAQR7
chr1	26210676	STMN1
chr1	26226606	STMN1
chr1	26210676	STMN1
chr1	26226606	STMN1
chr1	26226606	STMN1
chr1	26226606	STMN1
chr1	26286257	PAFAH2
chr1	26286257	PAFAH2
chr1	26348270	EXTL1
chr1	26364513	SLC30A2
chr1	26364513	SLC30A2
chr1	26377795	TRIM63
chr1	26437655	PDIK1L
chr1	26438267	PDIK1L
chr1	26438267	PDIK1L
chr1	26487782	FAM110D
chr1	26485510	FAM110D
chr1	26496387	ZNF593
chr1	26503980	CNKSR1
chr1	26503980	CNKSR1
chr1	26503980	CNKSR1
chr1	26503980	CNKSR1
chr1	26503981	CNKSR1
chr1	26517118	CATSPER4
chr1	26517118	CATSPER4
chr1	26517118	CATSPER4
chr1	26606212	SH3BGRL3
chr1	26608772	UBXN11
chr1	26608772	UBXN11
chr1	26608772	UBXN11
chr1	26608772	UBXN11
chr1	26610852	UBXN11
chr1	26610852	UBXN11
chr1	26608772	UBXN11
chr1	26644410	CD52
chr1	26644410	CD52
chr1	26662956	CRYBG2
chr1	26648349	CRYBG2
chr1	26688124	ZNF683
chr1	26688124	ZNF683
chr1	26688124	ZNF683
chr1	26737268	LIN28A
chr1	26737268	LIN28A
chr1	26758772	DHDDS
chr1	26758772	DHDDS
chr1	26758772	DHDDS
chr1	26758772	DHDDS
chr1	26758772	DHDDS
chr1	26798901	HMGN2
chr1	26869652	RPS6KA1
chr1	26856248	RPS6KA1
chr1	26857818	RPS6KA1
chr1	26872342	RPS6KA1
chr1	26872342	RPS6KA1
chr1	27055870	ARID1A
chr1	27022521	ARID1A
chr1	27022521	ARID1A
chr1	27022521	ARID1A
chr1	27097609	ARID1A
chr1	27099305	ARID1A
chr1	27100819	ARID1A
chr1	27114453	PIGV
chr1	27114678	PIGV
chr1	27114678	PIGV
chr1	27158508	ZDHHC18
chr1	27153200	ZDHHC18
chr1	27189786	SFN
chr1	27189632	SFN
chr1	27205872	GPN2
chr1	27216978	GPATCH3
chr1	27216978	GPATCH3
chr1	27237974	NR0B2
chr1	27248212	NUDC
chr1	27276046	KDF1
chr1	27320277	TRNP1
chr1	27320194	TRNP1
chr1	27331510	TENT5B
chr1	27425299	SLC9A1
chr1	27425299	SLC9A1
chr1	27425299	SLC9A1
chr1	27431941	SLC9A1
chr1	27587446	WDTC1
chr1	27561006	WDTC1
chr1	27561006	WDTC1
chr1	27648635	TMEM222
chr1	27648635	TMEM222
chr1	27648635	TMEM222
chr1	27648635	TMEM222
chr1	27671363	SYTL1
chr1	27668482	SYTL1
chr1	27668482	SYTL1
chr1	27671363	SYTL1
chr1	27684646	MAP3K6
chr1	27681669	MAP3K6
chr1	27681669	MAP3K6
chr1	27695600	FCN3
chr1	27695600	FCN3
chr1	27705595	CD164L2
chr1	27720302	GPR3
chr1	27719147	GPR3
chr1	27730733	WASF2
chr1	27730733	WASF2
chr1	27873814	AHDC1
chr1	27860755	AHDC1
chr1	27873771	AHDC1
chr1	27877379	AHDC1
chr1	27938800	FGR
chr1	27938800	FGR
chr1	27938800	FGR
chr1	27938800	FGR
chr1	27949687	FGR
chr1	27938800	FGR
chr1	27992571	IFI6
chr1	27992571	IFI6
chr1	27992571	IFI6
chr1	28052489	FAM76A
chr1	28052489	FAM76A
chr1	28052489	FAM76A
chr1	28052489	FAM76A
chr1	28052489	FAM76A
chr1	28052489	FAM76A
chr1	28099693	STX12
chr1	28167524	PPP1R8
chr1	28157251	PPP1R8
chr1	28157251	PPP1R8
chr1	28157324	PPP1R8
chr1	28157324	PPP1R8
chr1	28199054	THEMIS2
chr1	28199054	THEMIS2
chr1	28199054	THEMIS2
chr1	28199054	THEMIS2
chr1	28199054	THEMIS2
chr1	28218048	RPA2
chr1	28218048	RPA2
chr1	28261503	SMPDL3B
chr1	28261503	SMPDL3B
chr1	28261503	SMPDL3B
chr1	28261503	SMPDL3B
chr1	28286503	XKR8
chr1	28296854	EYA3
chr1	28296854	EYA3
chr1	28296854	EYA3
chr1	28303783	EYA3
chr1	28314993	EYA3
chr1	28315045	EYA3
chr1	28476503	PTAFR
chr1	28473676	PTAFR
chr1	28473676	PTAFR
chr1	28473676	PTAFR
chr1	28473676	PTAFR
chr1	28526789	DNAJC8
chr1	28526789	DNAJC8
chr1	28562601	ATP5IF1
chr1	28562601	ATP5IF1
chr1	28562601	ATP5IF1
chr1	28585962	SESN2
chr1	28655512	MED18
chr1	28655512	MED18
chr1	28655512	MED18
chr1	28696092	PHACTR4
chr1	28696092	PHACTR4
chr1	28696092	PHACTR4
chr1	28696092	PHACTR4
chr1	28764660	PHACTR4
chr1	28832454	RCC1
chr1	28832454	RCC1
chr1	28832454	RCC1
chr1	28844744	RCC1
chr1	28844744	RCC1
chr1	28844744	RCC1
chr1	28879528	TRNAU1AP
chr1	28879528	TRNAU1AP
chr1	28920311	RAB42
chr1	28918711	RAB42
chr1	28919006	RAB42
chr1	28929608	TAF12
chr1	28929608	TAF12
chr1	28931450	TAF12
chr1	28995239	GMEB1
chr1	28995239	GMEB1
chr1	28995239	GMEB1
chr1	29063132	YTHDF2
chr1	29063135	YTHDF2
chr1	29063135	YTHDF2
chr1	29063461	YTHDF2
chr1	29138653	OPRD1
chr1	29241087	EPB41
chr1	29241087	EPB41
chr1	29313942	EPB41
chr1	29213602	EPB41
chr1	29213602	EPB41
chr1	29213602	EPB41
chr1	29213602	EPB41
chr1	29213602	EPB41
chr1	29241087	EPB41
chr1	29313959	EPB41
chr1	29313959	EPB41
chr1	29410408	EPB41
chr1	29447416	TMEM200B
chr1	29445936	TMEM200B
chr1	29445936	TMEM200B
chr1	29474249	SRSF4
chr1	29474249	SRSF4
chr1	29481207	SRSF4
chr1	29519384	MECR
chr1	29519384	MECR
chr1	29526148	MECR
chr1	29526148	MECR
chr1	29563027	PTPRU
chr1	29563027	PTPRU
chr1	29563027	PTPRU
chr1	29563027	PTPRU
chr1	29646721	PTPRU
chr1	31184123	MATN1
chr1	31205314	LAPTM5
chr1	31342312	SDC3
chr1	31342312	SDC3
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31404352	PUM1
chr1	31652591	NKAIN1
chr1	31652591	NKAIN1
chr1	31732414	SNRNP40
chr1	31732414	SNRNP40
chr1	31732414	SNRNP40
chr1	31769841	ZCCHC17
chr1	31769841	ZCCHC17
chr1	31769841	ZCCHC17
chr1	31769841	ZCCHC17
chr1	31769930	ZCCHC17
chr1	31769930	ZCCHC17
chr1	31838099	FABP3
chr1	31885962	SERINC2
chr1	31882411	SERINC2
chr1	31883020	SERINC2
chr1	31885962	SERINC2
chr1	31886659	SERINC2
chr1	31886659	SERINC2
chr1	32042085	TINAGL1
chr1	32042734	TINAGL1
chr1	32042085	TINAGL1
chr1	32042085	TINAGL1
chr1	32043745	TINAGL1
chr1	32083300	HCRTR1
chr1	32084640	HCRTR1
chr1	32083300	HCRTR1
chr1	32084651	HCRTR1
chr1	32095462	PEF1
chr1	32095462	PEF1
chr1	32095462	PEF1
chr1	32099886	PEF1
chr1	32117847	COL16A1
chr1	32117847	COL16A1
chr1	32144832	COL16A1
chr1	32192718	ADGRB2
chr1	32192717	ADGRB2
chr1	32192717	ADGRB2
chr1	32192717	ADGRB2
chr1	32203800	ADGRB2
chr1	32204908	ADGRB2
chr1	32192717	ADGRB2
chr1	32192717	ADGRB2
chr1	32192717	ADGRB2
chr1	32260096	SPOCD1
chr1	32259347	SPOCD1
chr1	32256024	SPOCD1
chr1	32256030	SPOCD1
chr1	32256030	SPOCD1
chr1	32479294	KHDRBS1
chr1	32479294	KHDRBS1
chr1	32479294	KHDRBS1
chr1	32538502	TMEM39B
chr1	32538502	TMEM39B
chr1	32538502	TMEM39B
chr1	32538502	TMEM39B
chr1	32538502	TMEM39B
chr1	32573643	KPNA6
chr1	32573643	KPNA6
chr1	32573888	KPNA6
chr1	32608579	KPNA6
chr1	32645344	TXLNA
chr1	32645665	TXLNA
chr1	32666201	CCDC28B
chr1	32666201	CCDC28B
chr1	32671235	IQCC
chr1	32671235	IQCC
chr1	32671235	IQCC
chr1	32674694	DCDC2B
chr1	32680077	TMEM234
chr1	32680077	TMEM234
chr1	32681273	TMEM234
chr1	32681696	TMEM234
chr1	32681797	TMEM234
chr1	32687184	EIF3I
chr1	32687958	EIF3I
chr1	32712817	FAM167B
chr1	32739740	LCK
chr1	32716839	LCK
chr1	32739711	LCK
chr1	32739711	LCK
chr1	32739925	LCK
chr1	32757707	HDAC1
chr1	32757707	HDAC1
chr1	32757707	HDAC1
chr1	32757992	HDAC1
chr1	32795080	HDAC1
chr1	32799429	MARCKSL1
chr1	32799429	MARCKSL1
chr1	32826870	FAM229A
chr1	32827861	TSSK3
chr1	32830704	BSDC1
chr1	32830704	BSDC1
chr1	32830704	BSDC1
chr1	32830704	BSDC1
chr1	32830704	BSDC1
chr1	32830775	BSDC1
chr1	32830775	BSDC1
chr1	32930657	ZBTB8B
chr1	33004771	ZBTB8A
chr1	32930657	ZBTB8A
chr1	33004771	ZBTB8A
chr1	33065772	ZBTB8OS
chr1	33087306	ZBTB8OS
chr1	33087306	ZBTB8OS
chr1	33116748	RBBP4
chr1	33116748	RBBP4
chr1	33116748	RBBP4
chr1	33116958	RBBP4
chr1	33145506	SYNC
chr1	33145506	SYNC
chr1	33207511	KIAA1522
chr1	33219686	KIAA1522
chr1	33231234	KIAA1522
chr1	33231234	KIAA1522
chr1	33240839	YARS1
chr1	33240839	YARS1
chr1	33240839	YARS1
chr1	33283118	S100PBP
chr1	33283042	S100PBP
chr1	33283118	S100PBP
chr1	33291698	S100PBP
chr1	33327868	FNDC5
chr1	33327868	FNDC5
chr1	33327868	FNDC5
chr1	33327868	FNDC5
chr1	33352097	HPCA
chr1	33360195	TMEM54
chr1	33360195	TMEM54
chr1	33360195	TMEM54
chr1	33402049	RNF19B
chr1	33402049	RNF19B
chr1	33402049	RNF19B
chr1	33473540	AK2
chr1	33473540	AK2
chr1	33473540	AK2
chr1	33473540	AK2
chr1	33476825	AK2
chr1	33476825	AK2
chr1	33547778	AZIN2
chr1	33547778	AZIN2
chr1	33547778	AZIN2
chr1	33546713	AZIN2
chr1	33546713	AZIN2
chr1	33546713	AZIN2
chr1	33546748	AZIN2
chr1	33546748	AZIN2
chr1	33547778	AZIN2
chr1	33546713	AZIN2
chr1	33547259	AZIN2
chr1	33611002	TRIM62
chr1	33722173	ZNF362
chr1	33772366	A3GALT2
chr1	33789223	PHC2
chr1	33789223	PHC2
chr1	33789223	PHC2
chr1	33789223	PHC2
chr1	33789223	PHC2
chr1	33832716	PHC2
chr1	33938251	ZSCAN20
chr1	33938231	ZSCAN20
chr1	33938251	ZSCAN20
chr1	34057406	CSMD2
chr1	34329792	HMGB4
chr1	34326075	HMGB4
chr1	34329679	HMGB4
chr1	33979608	CSMD2
chr1	33979608	CSMD2
chr1	34632623	C1orf94
chr1	34642552	C1orf94
chr1	35222931	GJB5
chr1	35220647	GJB5
chr1	35226855	GJB4
chr1	35225341	GJB4
chr1	35250363	GJB3
chr1	35246789	GJB3
chr1	35247910	GJB3
chr1	35258599	GJA4
chr1	35259814	GJA4
chr1	35258170	GJA4
chr1	35258598	GJA4
chr1	35321299	SMIM12
chr1	35315962	SMIM12
chr1	35315962	SMIM12
chr1	35315962	SMIM12
chr1	35331036	DLGAP3
chr1	35447126	TMEM35B
chr1	35451765	ZMYM6
chr1	35449367	RP11-244H3.4
chr1	35470732	ZMYM6
chr1	35482850	ZMYM6
chr1	35482850	ZMYM6
chr1	35451766	ZMYM6
chr1	35451766	ZMYM6
chr1	35455580	ZMYM6
chr1	35457412	ZMYM6
chr1	35482850	ZMYM6
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35544971	ZMYM1
chr1	35641980	SFPQ
chr1	35641980	SFPQ
chr1	35649200	SFPQ
chr1	35734567	ZMYM4
chr1	35734567	ZMYM4
chr1	35734567	ZMYM4
chr1	35824525	ZMYM4
chr1	35899090	KIAA0319L
chr1	35904142	KIAA0319L
chr1	35932208	KIAA0319L
chr1	35899090	KIAA0319L
chr1	35925974	KIAA0319L
chr1	36023392	NCDN
chr1	36023392	NCDN
chr1	36023392	NCDN
chr1	36038970	TFAP2E
chr1	36065142	PSMB2
chr1	36065142	PSMB2
chr1	36035412	TFAP2E-AS1
chr1	36065142	PSMB2
chr1	36181232	C1orf216
chr1	36179476	C1orf216
chr1	36197712	CLSPN
chr1	36197712	CLSPN
chr1	36273827	AGO4
chr1	36335408	AGO1
chr1	36348809	AGO1
chr1	36360722	AGO1
chr1	36396318	AGO3
chr1	36396682	AGO3
chr1	36396682	AGO3
chr1	36549675	TEKT2
chr1	36549944	TEKT2
chr1	36554452	ADPRS
chr1	36560843	COL8A2
chr1	36560843	COL8A2
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36602169	TRAPPC3
chr1	36621802	MAP7D1
chr1	36621802	MAP7D1
chr1	36621802	MAP7D1
chr1	36638064	MAP7D1
chr1	36643069	MAP7D1
chr1	36704347	THRAP3
chr1	36690016	THRAP3
chr1	36690016	THRAP3
chr1	36784671	SH3D21
chr1	36771993	SH3D21
chr1	36772707	SH3D21
chr1	36787631	EVA1B
chr1	36787631	EVA1B
chr1	36772707	SH3D21
chr1	36805230	STK40
chr1	36805224	STK40
chr1	36805224	STK40
chr1	36805224	STK40
chr1	36859358	LSM10
chr1	36859030	LSM10
chr1	36883506	OSCP1
chr1	36886076	OSCP1
chr1	36893900	OSCP1
chr1	36921361	MRPS15
chr1	36931643	CSF3R
chr1	36931643	CSF3R
chr1	36931643	CSF3R
chr1	37261127	GRIK3
chr1	37270218	GRIK3
chr1	37945750	ZC3H12A
chr1	37940118	ZC3H12A
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	37955560	MEAF6
chr1	38000049	SNIP1
chr1	38000049	SNIP1
chr1	38022519	DNALI1
chr1	38022519	DNALI1
chr1	38032412	GNL2
chr1	38042028	GNL2
chr1	38049175	GNL2
chr1	38076950	RSPO1
chr1	38076950	RSPO1
chr1	38076950	RSPO1
chr1	38076950	RSPO1
chr1	38147241	C1orf109
chr1	38147242	C1orf109
chr1	38147241	C1orf109
chr1	38147241	C1orf109
chr1	38147241	C1orf109
chr1	38151944	C1orf109
chr1	38158525	CDCA8
chr1	38158072	CDCA8
chr1	38158072	CDCA8
chr1	38179552	EPHA10
chr1	38179552	EPHA10
chr1	38179559	EPHA10
chr1	38179559	EPHA10
chr1	38181645	EPHA10
chr1	38225944	EPHA10
chr1	38259773	MANEAL
chr1	38259773	MANEAL
chr1	38261159	MANEAL
chr1	38268613	YRDC
chr1	38273472	C1orf122
chr1	38273472	C1orf122
chr1	38275238	MTF1
chr1	38287792	MTF1
chr1	38339664	INPP5B
chr1	38326368	INPP5B
chr1	38326368	INPP5B
chr1	38394211	INPP5B
chr1	38326368	INPP5B
chr1	38463408	FHL3
chr1	38462441	FHL3
chr1	38462441	FHL3
chr1	38478383	UTP11
chr1	38478383	UTP11
chr1	38478383	UTP11
chr1	38509522	POU3F1
chr1	39303868	RRAGC
chr1	39303868	RRAGC
chr1	39328161	MYCBP
chr1	39303868	RRAGC
chr1	39340222	GJA9
chr1	39328161	MYCBP
chr1	39351478	RHBDL2
chr1	39351478	RHBDL2
chr1	39351478	RHBDL2
chr1	39381174	RHBDL2
chr1	39456915	AKIRIN1
chr1	39456915	AKIRIN1
chr1	39456915	AKIRIN1
chr1	39491966	NDUFS5
chr1	39491966	NDUFS5
chr1	39547088	MACF1
chr1	39670422	MACF1
chr1	39765881	MACF1
chr1	39765881	MACF1
chr1	39875175	KIAA0754
chr1	39549838	MACF1
chr1	39587984	MACF1
chr1	39796855	MACF1
chr1	39934264	MACF1
chr1	39934286	MACF1
chr1	39549838	MACF1
chr1	39549838	MACF1
chr1	39903448	MACF1
chr1	39927554	MACF1
chr1	39957317	BMP8A
chr1	40026484	PABPC4
chr1	40026484	PABPC4
chr1	40026484	PABPC4
chr1	40089102	HEYL
chr1	40089102	HEYL
chr1	40124792	NT5C1A
chr1	40144644	HPCAL4
chr1	40144644	HPCAL4
chr1	40204516	PPIE
chr1	40204516	PPIE
chr1	40204516	PPIE
chr1	40204516	PPIE
chr1	40208176	PPIE
chr1	40204516	PPIE
chr1	40204516	PPIE
chr1	40235196	OXCT2
chr1	40223902	BMP8B
chr1	40229222	BMP8B
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40306705	TRIT1
chr1	40361095	MYCL
chr1	40361095	MYCL
chr1	40365283	MYCL
chr1	40420783	MFSD2A
chr1	40420783	MFSD2A
chr1	40420783	MFSD2A
chr1	40420783	MFSD2A
chr1	40420783	MFSD2A
chr1	40506254	CAP1
chr1	40506254	CAP1
chr1	40506254	CAP1
chr1	40506254	CAP1
chr1	40506254	CAP1
chr1	40506254	CAP1
chr1	40538381	PPT1
chr1	40538381	PPT1
chr1	40538381	PPT1
chr1	40538381	PPT1
chr1	40627040	RLF
chr1	40696475	RLF
chr1	40713572	TMCO2
chr1	40723721	ZMPSTE24
chr1	40766162	COL9A2
chr1	40766162	COL9A2
chr1	40839377	SMAP2
chr1	40839377	SMAP2
chr1	40840304	SMAP2
chr1	40859016	SMAP2
chr1	40862471	SMAP2
chr1	40879644	SMAP2
chr1	40915773	ZFP69B
chr1	40915773	ZFP69B
chr1	40916336	ZFP69B
chr1	40943301	ZFP69
chr1	40943301	ZFP69
chr1	40943301	ZFP69
chr1	40980216	EXO5
chr1	40974432	EXO5
chr1	40974432	EXO5
chr1	40974460	EXO5
chr1	40997232	ZNF684
chr1	41086351	RIMS3
chr1	41086351	RIMS3
chr1	41157241	NFYC
chr1	41157241	NFYC
chr1	41157241	NFYC
chr1	41157241	NFYC
chr1	41157241	NFYC
chr1	41157241	NFYC
chr1	41157679	NFYC
chr1	41175037	NFYC
chr1	41204507	NFYC
chr1	41249683	KCNQ4
chr1	41249683	KCNQ4
chr1	41326727	CITED4
chr1	41447600	CTPS1
chr1	41445006	CTPS1
chr1	41445006	CTPS1
chr1	41448832	CTPS1
chr1	41454190	CTPS1
chr1	41481268	SLFNL1
chr1	41481268	SLFNL1
chr1	41481268	SLFNL1
chr1	41481268	SLFNL1
chr1	41492870	SCMH1
chr1	41494255	SCMH1
chr1	41492870	SCMH1
chr1	41492870	SCMH1
chr1	41492870	SCMH1
chr1	41492870	SCMH1
chr1	41492870	SCMH1
chr1	41492870	SCMH1
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41944445	EDN2
chr1	41972035	HIVEP3
chr1	41972035	HIVEP3
chr1	41972035	HIVEP3
chr1	42312859	HIVEP3
chr1	42619091	GUCA2B
chr1	42628361	GUCA2A
chr1	42642209	FOXJ3
chr1	42642209	FOXJ3
chr1	42642209	FOXJ3
chr1	42642209	FOXJ3
chr1	42846467	RIMKLA
chr1	42896000	ZMYND12
chr1	42896000	ZMYND12
chr1	42922172	PPCS
chr1	42922172	PPCS
chr1	42962768	CCDC30
chr1	43002146	CCDC30
chr1	42929024	CCDC30
chr1	42955599	CCDC30
chr1	43000559	CCDC30
chr1	43124047	PPIH
chr1	43124587	PPIH
chr1	43124047	PPIH
chr1	43148065	YBX1
chr1	43198763	CLDN19
chr1	43198763	CLDN19
chr1	43198763	CLDN19
chr1	43212005	P3H1
chr1	43212005	P3H1
chr1	43212005	P3H1
chr1	43225670	P3H1
chr1	43232915	C1orf50
chr1	43253660	TMEM269
chr1	43272722	SVBP
chr1	43282775	ERMAP
chr1	43282775	ERMAP
chr1	43282775	ERMAP
chr1	43291248	ERMAP
chr1	43295585	ERMAP
chr1	43316629	ZNF691
chr1	43312243	ZNF691
chr1	43312243	ZNF691
chr1	43312243	ZNF691
chr1	43314961	ZNF691
chr1	43391045	SLC2A1
chr1	43585818	FAM183A
chr1	43613593	FAM183A
chr1	43629844	EBNA1BP2
chr1	43629844	EBNA1BP2
chr1	43638000	CFAP57
chr1	43638000	CFAP57
chr1	43638000	CFAP57
chr1	43638000	CFAP57
chr1	43629844	EBNA1BP2
chr1	43738393	TMEM125
chr1	43735664	TMEM125
chr1	43735664	TMEM125
chr1	43747556	C1orf210
chr1	43747556	C1orf210
chr1	43766565	TIE1
chr1	43766565	TIE1
chr1	43766565	TIE1
chr1	43766565	TIE1
chr1	43770604	TIE1
chr1	43766565	TIE1
chr1	43766565	TIE1
chr1	43766565	TIE1
chr1	43772812	TIE1
chr1	43786880	TIE1
chr1	43803474	MPL
chr1	43803474	MPL
chr1	43803474	MPL
chr1	43824625	CDC20
chr1	43824778	CDC20
chr1	43829067	ELOVL1
chr1	43829067	ELOVL1
chr1	43829067	ELOVL1
chr1	43829067	ELOVL1
chr1	43829067	ELOVL1
chr1	43849578	MED8
chr1	43849578	MED8
chr1	43849578	MED8
chr1	43855555	SZT2
chr1	43855555	SZT2
chr1	43855555	SZT2
chr1	43916673	HYI
chr1	43916673	HYI
chr1	43916673	HYI
chr1	43916673	HYI
chr1	43916673	HYI
chr1	43855555	SZT2
chr1	43910922	SZT2
chr1	43996546	PTPRF
chr1	44003868	PTPRF
chr1	43996546	PTPRF
chr1	43996546	PTPRF
chr1	44056642	PTPRF
chr1	44056642	PTPRF
chr1	44056642	PTPRF
chr1	44063744	PTPRF
chr1	44115796	KDM4A
chr1	44115796	KDM4A
chr1	44171494	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44173203	ST3GAL3
chr1	44201903	ST3GAL3
chr1	44398991	ARTN
chr1	44398991	ARTN
chr1	44398991	ARTN
chr1	44401030	ARTN
chr1	44401653	ARTN
chr1	44412477	IPO13
chr1	44431610	IPO13
chr1	44435652	DPH2
chr1	44435652	DPH2
chr1	44435652	DPH2
chr1	44435681	DPH2
chr1	44440642	ATP6V0B
chr1	44440601	ATP6V0B
chr1	44440601	ATP6V0B
chr1	44444873	B4GALT2
chr1	44444873	B4GALT2
chr1	44445607	B4GALT2
chr1	44446176	B4GALT2
chr1	44457279	CCDC24
chr1	44457518	CCDC24
chr1	44457171	SLC6A9
chr1	44462154	SLC6A9
chr1	44462154	SLC6A9
chr1	44462154	SLC6A9
chr1	44462154	SLC6A9
chr1	44457171	SLC6A9
chr1	44462154	SLC6A9
chr1	44462154	SLC6A9
chr1	44466438	SLC6A9
chr1	44514029	KLF17
chr1	44584521	KLF17
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44679124	DMAP1
chr1	44686741	ERI3
chr1	44686741	ERI3
chr1	44686741	ERI3
chr1	44889495	RNF220
chr1	45116633	RNF220
chr1	45097703	RNF220
chr1	45098014	RNF220
chr1	44870959	RNF220
chr1	44871049	RNF220
chr1	44889495	RNF220
chr1	45097703	RNF220
chr1	45119908	TMEM53
